0.187	0.833639078	0.842459983
0.19	0.844734348	0.840336134
0.191	0.829832647	0.839630563
0.193	0.81882921	0.838222967
0.198	0.831991091	0.834724541
0.202	0.838173179	0.831946755
0.204	0.817075462	0.830564784
0.206	0.831050703	0.829187396
0.211	0.829270145	0.825763832
0.212	0.833465016	0.825082508
0.213	0.823726813	0.824402308
0.214	0.819728599	0.823723229
0.217	0.792156898	0.821692687
0.218	0.800412597	0.821018062
0.219	0.815667255	0.820344545
0.219	0.80320266	0.820344545
0.22	0.811220984	0.819672131
0.23	0.800902699	0.81300813
0.244	0.812368359	0.803858521
0.245	0.802709951	0.803212851
0.246	0.79700174	0.802568218
0.25	0.80862392	0.8
0.2501	0.795832644	0.799936005
0.251	0.755937314	0.799360512
0.252	0.759594081	0.798722045
0.253	0.789588198	0.798084597
0.254	0.789659772	0.797448166
0.257	0.793464715	0.795544948
0.258	0.791202255	0.79491256
0.259	0.784780402	0.794281176
0.259	0.780767262	0.794281176
0.259	0.769488817	0.794281176
0.262	0.795161216	0.792393027
0.262	0.756437559	0.792393027
0.263	0.801406851	0.791765637
0.2631	0.780623693	0.791702953
0.265	0.745731101	0.790513834
0.265	0.781857095	0.790513834
0.267	0.783678658	0.789265983
0.268	0.782863701	0.788643533
0.27	0.789446655	0.787401575
0.272	0.774441313	0.786163522
0.28	0.764361052	0.78125
0.2821	0.751062081	0.779970361
0.2847	0.778790186	0.778391842
0.288	0.728828224	0.776397516
0.29	0.768617907	0.775193798
0.2912	0.773358794	0.774473358
0.294	0.757340299	0.772797527
0.3	0.748576014	0.769230769
0.3027	0.739711328	0.767636447
0.303	0.720439253	0.767459708
0.31	0.758667019	0.763358779
0.311	0.738435031	0.762776506
0.311	0.742821644	0.762776506
0.314	0.743595652	0.761035008
0.322	0.739061079	0.756429652
0.323	0.740406159	0.755857899
0.328	0.756827459	0.753012048
0.332	0.756274995	0.750750751
0.3373	0.72227162	0.747775368
0.34	0.718551488	0.746268657
0.3402	0.716907666	0.74615729
0.347	0.720534396	0.742390497
0.348	0.754919327	0.741839763
0.348	0.696726098	0.741839763
0.35	0.730195365	0.740740741
0.35	0.701764872	0.740740741
0.3537	0.692682816	0.738716111
0.3553	0.728362517	0.73784402
0.357	0.720032236	0.736919676
0.3578	0.734518322	0.736485491
0.3688	0.691901312	0.73056692
0.369	0.720977987	0.73046019
0.37	0.719168098	0.729927007
0.3709	0.705294634	0.729447808
0.372	0.701808732	0.728862974
0.373	0.695996927	0.728332119
0.375	0.708034593	0.727272727
0.381	0.724064608	0.724112962
0.393	0.7089826	0.71787509
0.395	0.666174474	0.716845878
0.402	0.709766218	0.713266762
0.404	0.671468283	0.712250712
0.4067	0.674917002	0.710883628
0.411	0.678567098	0.708717222
0.415	0.687021591	0.706713781
0.417	0.68444674	0.705716302
0.419	0.661074337	0.704721635
0.424	0.701051816	0.702247191
0.427	0.642777423	0.700770848
0.4355	0.668553257	0.696621386
0.437	0.70111658	0.695894224
0.442	0.687564371	0.693481276
0.4422	0.674608856	0.693385106
0.449	0.659912544	0.690131125
0.45	0.703497784	0.689655172
0.451	0.707411409	0.689179876
0.4607	0.662204826	0.684603272
0.461	0.66038042	0.684462697
0.468	0.585525306	0.68119891
0.47	0.653893614	0.680272109
0.47	0.650347665	0.680272109
0.47	0.667408471	0.680272109
0.472	0.607698191	0.679347826
0.474	0.642036233	0.678426052
0.479	0.667562528	0.676132522
0.48	0.658639977	0.675675676
0.49	0.638428591	0.67114094
0.496	0.646288566	0.668449198
0.499	0.626070167	0.667111408
0.499	0.615926206	0.667111408
0.5043	0.629643629	0.664761018
0.509	0.646957219	0.662690524
0.51	0.598894321	0.662251656
0.513	0.586420084	0.660938533
0.515	0.606905634	0.660066007
0.515	0.622819366	0.660066007
0.516	0.618421809	0.659630607
0.519	0.613239617	0.658327847
0.5216	0.597614648	0.657202944
0.531	0.62046361	0.653167864
0.532	0.649439016	0.652741514
0.5344	0.617238807	0.651720542
0.536	0.647825877	0.651041667
0.537	0.597191344	0.650618087
0.55	0.649995338	0.64516129
0.5516	0.652164777	0.644496004
0.552	0.595505003	0.644329897
0.552	0.594592539	0.644329897
0.559	0.612352037	0.641436818
0.56	0.616128254	0.641025641
0.56	0.551435132	0.641025641
0.5635	0.592442544	0.639590662
0.566	0.610706579	0.638569604
0.571	0.588989045	0.636537237
0.574	0.596673948	0.635324015
0.5755	0.611574943	0.634719137
0.5794	0.603407605	0.63315183
0.58	0.575514206	0.632911392
0.58	0.6033026	0.632911392
0.58	0.594215491	0.632911392
0.5817	0.560591424	0.632231144
0.5842	0.596215571	0.63123343
0.5845	0.586181076	0.631113916
0.585	0.57094618	0.630914826
0.585	0.578849866	0.630914826
0.587	0.550778159	0.630119723
0.589	0.590128406	0.629326621
0.59	0.595859913	0.628930818
0.59	0.587372167	0.628930818
0.592	0.620334736	0.628140704
0.6	0.597564319	0.625
0.605	0.567273278	0.62305296
0.6075	0.555638186	0.622083981
0.61	0.579786306	0.621118012
0.61	0.572461867	0.621118012
0.612	0.594619829	0.620347395
0.613	0.541811359	0.619962802
0.6165	0.565617226	0.618620476
0.62	0.579851281	0.617283951
0.62	0.585308727	0.617283951
0.6268	0.57121037	0.614703713
0.629	0.584495469	0.613873542
0.63	0.6348971	0.613496933
0.632	0.589303783	0.612745098
0.634	0.561558565	0.611995104
0.639	0.603216783	0.610128127
0.6396	0.549853211	0.609904855
0.64	0.567063708	0.609756098
0.643	0.556667291	0.608642727
0.643	0.560257207	0.608642727
0.6473	0.555135914	0.607053967
0.6477	0.581956417	0.606906597
0.6634	0.579387045	0.601178309
0.6637	0.530824246	0.601069904
0.67	0.537745172	0.598802395
0.679	0.490045686	0.595592615
0.68	0.541107402	0.595238095
0.683	0.522937228	0.594177065
0.687	0.535050565	0.592768228
0.69	0.552785332	0.591715976
0.69	0.553920378	0.591715976
0.695	0.54816066	0.589970501
0.698	0.527203155	0.588928151
0.699	0.547782344	0.588581519
0.7	0.565856777	0.588235294
0.7	0.522752288	0.588235294
0.7002	0.52891899	0.588166098
0.701	0.549574709	0.587889477
0.701	0.551778459	0.587889477
0.702	0.572856161	0.587544066
0.7027	0.511699446	0.58730252
0.715	0.552877441	0.583090379
0.718	0.562359555	0.582072177
0.72	0.537985546	0.581395349
0.721	0.562744581	0.581057525
0.722	0.531229314	0.580720093
0.7255	0.518224797	0.579542162
0.727	0.552245293	0.579038796
0.732	0.496669051	0.577367206
0.732	0.55030134	0.577367206
0.733	0.52401558	0.577034045
0.734	0.523474022	0.576701269
0.735	0.556589989	0.576368876
0.736	0.535014835	0.576036866
0.737	0.521643786	0.575705239
0.74	0.456469854	0.574712644
0.742	0.524360295	0.574052813
0.7441	0.559230775	0.573361619
0.745	0.536232609	0.573065903
0.75	0.542044202	0.571428571
0.751	0.573504268	0.571102227
0.756	0.476150148	0.569476082
0.757	0.496790651	0.569151964
0.76	0.549445276	0.568181818
0.76	0.527845986	0.568181818
0.763	0.532347245	0.567214974
0.763	0.533657304	0.567214974
0.766	0.507762985	0.566251416
0.767	0.534081864	0.565930956
0.7677	0.462440984	0.565706851
0.769	0.458551197	0.565291125
0.77	0.518233675	0.564971751
0.775	0.473440737	0.563380282
0.778	0.523342098	0.562429696
0.79	0.501738881	0.558659218
0.791	0.504317738	0.558347292
0.798	0.556016198	0.556173526
0.8	0.573232207	0.555555556
0.8	0.494197435	0.555555556
0.805	0.507278024	0.55401662
0.805	0.560352205	0.55401662
0.808	0.502398682	0.553097345
0.81	0.417397267	0.552486188
0.81	0.532100036	0.552486188
0.811	0.51211614	0.552181115
0.813	0.469075189	0.55157198
0.817	0.471298541	0.550357733
0.82	0.502078665	0.549450549
0.8218	0.485982206	0.548907674
0.83	0.438618743	0.546448087
0.83	0.451449337	0.546448087
0.836	0.509494211	0.544662309
0.839	0.518488116	0.54377379
0.839	0.489526568	0.54377379
0.84	0.479960363	0.543478261
0.842	0.493115749	0.542888165
0.842	0.532962697	0.542888165
0.85	0.480737449	0.540540541
0.85	0.466183314	0.540540541
0.85	0.48740018	0.540540541
0.855	0.492976879	0.539083558
0.86	0.536684615	0.537634409
0.86	0.438573947	0.537634409
0.86	0.506006755	0.537634409
0.865	0.431026728	0.536193029
0.866	0.482299663	0.535905681
0.866	0.503234298	0.535905681
0.868	0.487307005	0.535331906
0.87	0.470714411	0.534759358
0.88	0.445952545	0.531914894
0.89	0.470233528	0.529100529
0.891	0.447187227	0.52882073
0.899	0.470780438	0.526592944
0.901	0.42893607	0.526038927
0.91	0.435529003	0.523560209
0.915	0.453978259	0.522193211
0.92	0.464060674	0.520833333
0.92	0.495307601	0.520833333
0.924	0.438666253	0.51975052
0.9271	0.421948912	0.518914431
0.93	0.424356033	0.518134715
0.93	0.405243726	0.518134715
0.934	0.428366203	0.517063082
0.935	0.496100038	0.516795866
0.936	0.44561549	0.516528926
0.936	0.467316421	0.516528926
0.949	0.53985417	0.513083633
0.95	0.481515596	0.512820513
0.95	0.42439395	0.512820513
0.96	0.508441467	0.510204082
0.96	0.395892131	0.510204082
0.961	0.384505343	0.509943906
0.97	0.358293781	0.507614213
0.975	0.399514356	0.506329114
0.981	0.446795324	0.504795558
0.983	0.440523413	0.504286435
0.985	0.409749175	0.503778338
0.998	0.414361163	0.500500501
1	0.434247879	0.5
1.002	0.338481074	0.4995005
1.01	0.325453975	0.497512438
1.01	0.315342085	0.497512438
1.01	0.445899784	0.497512438
1.017	0.433903777	0.495785821
1.02	0.410258369	0.495049505
1.02	0.452535373	0.495049505
1.02	0.469113552	0.495049505
1.02	0.457959694	0.495049505
1.03	0.460982253	0.492610837
1.031	0.450297349	0.492368291
1.056	0.477637598	0.486381323
1.057	0.505075472	0.486144871
1.06	0.437984496	0.485436893
1.092	0.404775257	0.478011472
1.11	0.427257951	0.473933649
1.12	0.394685412	0.471698113
1.12	0.418332118	0.471698113
1.124	0.368635333	0.470809793
1.14	0.447188679	0.46728972
1.14	0.463256822	0.46728972
1.14	0.483098643	0.46728972
1.14	0.424079809	0.46728972
1.188	0.491467798	0.457038391
1.19	0.465279792	0.456621005
1.19	0.450160929	0.456621005
1.192	0.30088826	0.45620438
1.215	0.353234287	0.451467269
1.23	0.338249146	0.448430493
1.23	0.436420233	0.448430493
1.241	0.323619282	0.446229362
1.265	0.356723884	0.441501104
1.265	0.375924787	0.441501104
1.265	0.316516876	0.441501104
1.3	0.347408941	0.434782609
1.3	0.368490017	0.434782609
1.3	0.425979665	0.434782609
1.305	0.419241442	0.433839479
1.305	0.286778473	0.433839479
1.307	0.379420761	0.433463372
1.315	0.369072113	0.431965443
1.34	0.346300387	0.427350427
1.34	0.365741945	0.427350427
1.34	0.410603568	0.427350427
1.35	0.374603486	0.425531915
1.37	0.408209513	0.421940928
1.39	0.351487345	0.418410042
1.39	0.372370699	0.418410042
1.4	0.423298038	0.416666667
1.414	0.361486731	0.414250207
1.551	0.350908735	0.392003136
1.755	0.350908735	0.362976407
